SpeciesAuthor,SpeciesAccepted,CommonName,CoLCheckOK,CoLCheckDate,Infraspecific,SpeciesEpithetAccepted,GenusAccepted,GenusAuthor,Family,Order,Class,Phylum,Kingdom,OrganismType,Authors,Journal,YearPublication,DOI.ISBN,AdditionalSource,StudyDuration,StudyStart,StudyEnd,AnnualPeriodicity,NumberPopulations,MatrixCriteriaSize,MatrixCriteriaOntogeny,MatrixCriteriaAge,MatrixPopulation,Lat,Lon,Altitude,Country,Continent,Ecoregion,StudiedSex,MatrixComposite,MatrixTreatment,MatrixCaptivity,MatrixStartYear,MatrixStartSeason,MatrixStartMonth,MatrixEndYear,MatrixEndSeason,MatrixEndMonth,MatrixSplit,MatrixFec,Observation,MatrixDimension,SurvivalIssue,PPMS
Falco_peregrinus_3,Falco_peregrinus,Peregrine falcon,TRUE,8082016,NA,peregrinus,Falco,Falco,Falconidae,Falconiformes,Aves,Chordata,Animalia,Aves,Altwegg; Jenkins; Abadi,Ibis,2013,10.1111/ibi.12125,NA,14,1997,2010,1,3,No,Yes,Yes,Cape Town,-32.075,18.42416667,95,ZAF,Africa,MED,NA,Individual,Unmanipulated,W,2007,NA,NA,2008,NA,NA,Divided,Yes,"We Ignored immigration rates (to stage 5) of 0,208 that was given in the paper (Cell 5,5 would be 1,06 then)",5,0.852,[0 0.1788971889156 0.3174707307672 0.4101689028 0.4101689028;0.2277657 0 0 0 0;0 0.344396 0 0 0;0 0 0.192552 0 0;0 0.371604 0.659448 0.852 0.852]
Falco_peregrinus_3,Falco_peregrinus,Peregrine falcon,TRUE,8082016,NA,peregrinus,Falco,Falco,Falconidae,Falconiformes,Aves,Chordata,Animalia,Aves,Altwegg; Jenkins; Abadi,Ibis,2013,10.1111/ibi.12125,NA,14,1997,2010,1,3,No,Yes,Yes,Cape Town,-32.075,18.42416667,95,ZAF,Africa,MED,NA,Individual,Unmanipulated,W,2008,NA,NA,2009,NA,NA,Divided,Yes,"We Ignored immigration rates (to stage 5) of 0,208 that was given in the paper (Cell 5,5 would be 1,06 then)",5,0.852,[0 0.1694815425042 0.3007617362604 0.3885810546 0.3885810546;0.2125814 0 0 0 0;0 0.344396 0 0 0;0 0 0.192552 0 0;0 0.371604 0.659448 0.852 0.852]
Falco_peregrinus_3,Falco_peregrinus,Peregrine falcon,TRUE,8082016,NA,peregrinus,Falco,Falco,Falconidae,Falconiformes,Aves,Chordata,Animalia,Aves,Altwegg; Jenkins; Abadi,Ibis,2013,10.1111/ibi.12125,NA,14,1997,2010,1,3,No,Yes,Yes,Cape Town,-32.075,18.42416667,95,ZAF,Africa,MED,NA,Individual,Unmanipulated,W,2009,NA,NA,2010,NA,NA,Divided,Yes,"We Ignored immigration rates (to stage 5) of 0,208 that was given in the paper (Cell 5,5 would be 1,06 then)",5,0.852,[0 0.1820468858394 0.3230601790428 0.4173904122 0.4173904122;0.1887202 0 0 0 0;0 0.344396 0 0 0;0 0 0.192552 0 0;0 0.371604 0.659448 0.852 0.852]
Falco_peregrinus_subsp._anatum,Falco_peregrinus_subsp._anatum,Peregrine falcon,TRUE,8082016,anatum,peregrinus,Falco,Falco,Falconidae,Falconiformes,Aves,Chordata,Animalia,Aves,Deines; Peterson; Boeckner; Boyle; Keighley; Kogut; Lubben; Rebarber; Ryan; Tenhumberg; Townley; Tyre,Ecol Appl,2007,10.1890/06-1090.1,Craig et al. 2004,27,1974,2000,1,1,No,No,Yes,Colorado,NA,NA,NA,USA,N America,TGS,F,Mean,Unmanipulated,W,1974,NA,NA,2000,NA,NA,Divided,Yes,NA,3,0.8,[0 0 0.664;0.544 0 0;0 0.67 0.8]
Forpus_passerinus,Forpus_passerinus,Green-rumped parrotlets,TRUE,8082016,NA,passerinus,Forpus,Forpus,Psittacidae,Psittaciformes,Aves,Chordata,Animalia,Aves,Sandercock; Beissinger,J Appl Stats,2002,10.1080/02664760120108818,NA,7,1991,1997,1,2,No,Yes,No,Hato Masaguaral,8.566666667,-66.41666667,68,VEN,S America,TGV,F,Mean,Unmanipulated,W,1990,NA,NA,1997,NA,NA,Divided,Yes,C - Matrix stand for immigration that was modelled by the author; F - Matrix includes only Reproduction of females (calculated by sex ratio M/F : 1.05351037330765,2,0.575863429,[0.443994951840103 0.539862614575959;0.185343728688468 0.856088612315845]
Forpus_passerinus,Forpus_passerinus,Green-rumped parrotlets,TRUE,8082016,NA,passerinus,Forpus,Forpus,Psittacidae,Psittaciformes,Aves,Chordata,Animalia,Aves,Sandercock; Beissinger,J Appl Stats,2002,10.1080/02664760120108818,NA,7,1991,1997,1,2,No,Yes,No,Hato Masaguaral,8.566666667,-66.41666667,68,VEN,S America,TGV,F,Individual,Unmanipulated,W,1990,NA,NA,1991,NA,NA,Divided,Yes,C - Matrix stand for immigration that was modelled by the author; F - Matrix includes only Reproduction of females (calculated by sex ratio M/F : 1.05351037330765,2,0.6081324,[0.513847471601049 0.441617661530586;0.193758899298951 1.06895531756071]
Forpus_passerinus,Forpus_passerinus,Green-rumped parrotlets,TRUE,8082016,NA,passerinus,Forpus,Forpus,Psittacidae,Psittaciformes,Aves,Chordata,Animalia,Aves,Sandercock; Beissinger,J Appl Stats,2002,10.1080/02664760120108818,NA,7,1991,1997,1,2,No,Yes,No,Hato Masaguaral,8.566666667,-66.41666667,68,VEN,S America,TGV,F,Individual,Unmanipulated,W,1991,NA,NA,1992,NA,NA,Divided,Yes,C - Matrix stand for immigration that was modelled by the author; F - Matrix includes only Reproduction of females (calculated by sex ratio M/F : 1.05351037330765,2,0.5976659,[0.319471817149984 0.347779585216554;0.346517510550016 1.07258162849122]
Forpus_passerinus,Forpus_passerinus,Green-rumped parrotlets,TRUE,8082016,NA,passerinus,Forpus,Forpus,Psittacidae,Psittaciformes,Aves,Chordata,Animalia,Aves,Sandercock; Beissinger,J Appl Stats,2002,10.1080/02664760120108818,NA,7,1991,1997,1,2,No,Yes,No,Hato Masaguaral,8.566666667,-66.41666667,68,VEN,S America,TGV,F,Individual,Unmanipulated,W,1992,NA,NA,1993,NA,NA,Divided,Yes,C - Matrix stand for immigration that was modelled by the author; F - Matrix includes only Reproduction of females (calculated by sex ratio M/F : 1.05351037330765,2,0.6561172,[0.621291898259695 0.54481817214068;0.411248588740305 0.961610696406879]
Forpus_passerinus,Forpus_passerinus,Green-rumped parrotlets,TRUE,8082016,NA,passerinus,Forpus,Forpus,Psittacidae,Psittaciformes,Aves,Chordata,Animalia,Aves,Sandercock; Beissinger,J Appl Stats,2002,10.1080/02664760120108818,NA,7,1991,1997,1,2,No,Yes,No,Hato Masaguaral,8.566666667,-66.41666667,68,VEN,S America,TGV,F,Individual,Unmanipulated,W,1993,NA,NA,1994,NA,NA,Divided,Yes,C - Matrix stand for immigration that was modelled by the author; F - Matrix includes only Reproduction of females (calculated by sex ratio M/F : 1.05351037330765,2,0.4909853,[0.44273410746198 0.763029705179984;0.03718958443802 0.502673733499574]
Forpus_passerinus,Forpus_passerinus,Green-rumped parrotlets,TRUE,8082016,NA,passerinus,Forpus,Forpus,Psittacidae,Psittaciformes,Aves,Chordata,Animalia,Aves,Sandercock; Beissinger,J Appl Stats,2002,10.1080/02664760120108818,NA,7,1991,1997,1,2,No,Yes,No,Hato Masaguaral,8.566666667,-66.41666667,68,VEN,S America,TGV,F,Individual,Unmanipulated,W,1994,NA,NA,1995,NA,NA,Divided,Yes,C - Matrix stand for immigration that was modelled by the author; F - Matrix includes only Reproduction of females (calculated by sex ratio M/F : 1.05351037330765,2,0.5111379,[0.314584620326697 0.61470094140494;0.160433820873303 0.818420214147195]
Forpus_passerinus,Forpus_passerinus,Green-rumped parrotlets,TRUE,8082016,NA,passerinus,Forpus,Forpus,Psittacidae,Psittaciformes,Aves,Chordata,Animalia,Aves,Sandercock; Beissinger,J Appl Stats,2002,10.1080/02664760120108818,NA,7,1991,1997,1,2,No,Yes,No,Hato Masaguaral,8.566666667,-66.41666667,68,VEN,S America,TGV,F,Individual,Unmanipulated,W,1995,NA,NA,1996,NA,NA,Divided,Yes,C - Matrix stand for immigration that was modelled by the author; F - Matrix includes only Reproduction of females (calculated by sex ratio M/F : 1.05351037330765,2,0.6216582,[0.315493386681315 0.404396133418623;0.148257696918685 0.807141276406139]
Forpus_passerinus,Forpus_passerinus,Green-rumped parrotlets,TRUE,8082016,NA,passerinus,Forpus,Forpus,Psittacidae,Psittaciformes,Aves,Chordata,Animalia,Aves,Sandercock; Beissinger,J Appl Stats,2002,10.1080/02664760120108818,NA,7,1991,1997,1,2,No,Yes,No,Hato Masaguaral,8.566666667,-66.41666667,68,VEN,S America,TGV,F,Individual,Unmanipulated,W,1996,NA,NA,1997,NA,NA,Divided,Yes,C - Matrix stand for immigration that was modelled by the author; F - Matrix includes only Reproduction of females (calculated by sex ratio M/F : 1.05351037330765,2,0.5453471,[0.5805413614 0.662696103140348;0 0.761237419699198]
Forpus_passerinus,Forpus_passerinus,Green-rumped parrotlets,TRUE,8082016,NA,passerinus,Forpus,Forpus,Psittacidae,Psittaciformes,Aves,Chordata,Animalia,Aves,Sandercock; Beissinger,J Appl Stats,2002,10.1080/02664760120108818,NA,7,1991,1997,1,2,No,Yes,No,Hato Masaguaral,8.566666667,-66.41666667,68,VEN,S America,TGV,M,Mean,Unmanipulated,W,1990,NA,NA,1997,NA,NA,Divided,Yes,C - Matrix stand for immigration that was modelled by the author; F - Matrix is zero because of males are unable to reproduce themselves but author provides average sexratio (M/F): 1.05351037330765,2,0.641469986,[0.429438250861096 0.419644212008934;0.166266640824619 0.647129152783129]
Forpus_passerinus,Forpus_passerinus,Green-rumped parrotlets,TRUE,8082016,NA,passerinus,Forpus,Forpus,Psittacidae,Psittaciformes,Aves,Chordata,Animalia,Aves,Sandercock; Beissinger,J Appl Stats,2002,10.1080/02664760120108818,NA,7,1991,1997,1,2,No,Yes,No,Hato Masaguaral,8.566666667,-66.41666667,68,VEN,S America,TGV,M,Individual,Unmanipulated,W,1990,NA,NA,1991,NA,NA,Divided,Yes,C - Matrix stand for immigration that was modelled by the author; F - Matrix is zero because of males are unable to reproduce themselves but author provides average sexratio: male = 1.05351037330765 females,2,0.6041369,[0.248082056231847 0.324849650200944;0.298386449468153 1.03490816902105]
Forpus_passerinus,Forpus_passerinus,Green-rumped parrotlets,TRUE,8082016,NA,passerinus,Forpus,Forpus,Psittacidae,Psittaciformes,Aves,Chordata,Animalia,Aves,Sandercock; Beissinger,J Appl Stats,2002,10.1080/02664760120108818,NA,7,1991,1997,1,2,No,Yes,No,Hato Masaguaral,8.566666667,-66.41666667,68,VEN,S America,TGV,M,Individual,Unmanipulated,W,1991,NA,NA,1992,NA,NA,Divided,Yes,C - Matrix stand for immigration that was modelled by the author; F - Matrix is zero because of males are unable to reproduce themselves but author provides average sexratio: male = 1.05351037330765 females,2,0.67805,[0.517315905075071 0.482007133272528;0.0517873239249295 0.540487075470134]
Forpus_passerinus,Forpus_passerinus,Green-rumped parrotlets,TRUE,8082016,NA,passerinus,Forpus,Forpus,Psittacidae,Psittaciformes,Aves,Chordata,Animalia,Aves,Sandercock; Beissinger,J Appl Stats,2002,10.1080/02664760120108818,NA,7,1991,1997,1,2,No,Yes,No,Hato Masaguaral,8.566666667,-66.41666667,68,VEN,S America,TGV,M,Individual,Unmanipulated,W,1992,NA,NA,1993,NA,NA,Divided,Yes,C - Matrix stand for immigration that was modelled by the author; F - Matrix is zero because of males are unable to reproduce themselves but author provides average sexratio: male = 1.05351037330765 females,2,0.6451642,[0.503255750253843 0.428253046942629;0.240618572346157 0.677925702128]
Forpus_passerinus,Forpus_passerinus,Green-rumped parrotlets,TRUE,8082016,NA,passerinus,Forpus,Forpus,Psittacidae,Psittaciformes,Aves,Chordata,Animalia,Aves,Sandercock; Beissinger,J Appl Stats,2002,10.1080/02664760120108818,NA,7,1991,1997,1,2,No,Yes,No,Hato Masaguaral,8.566666667,-66.41666667,68,VEN,S America,TGV,M,Individual,Unmanipulated,W,1993,NA,NA,1994,NA,NA,Divided,Yes,C - Matrix stand for immigration that was modelled by the author; F - Matrix is zero because of males are unable to reproduce themselves but author provides average sexratio: male = 1.05351037330765 females,2,0.6916644,[0.719622545398659 0.449052724852333;0.162249564601341 0.525559585446975]
Forpus_passerinus,Forpus_passerinus,Green-rumped parrotlets,TRUE,8082016,NA,passerinus,Forpus,Forpus,Psittacidae,Psittaciformes,Aves,Chordata,Animalia,Aves,Sandercock; Beissinger,J Appl Stats,2002,10.1080/02664760120108818,NA,7,1991,1997,1,2,No,Yes,No,Hato Masaguaral,8.566666667,-66.41666667,68,VEN,S America,TGV,M,Individual,Unmanipulated,W,1994,NA,NA,1995,NA,NA,Divided,Yes,C - Matrix stand for immigration that was modelled by the author; F - Matrix is zero because of males are unable to reproduce themselves but author provides average sexratio: male = 1.05351037330765 females,2,0.7595988,[0.356204399094961 0.637108110769766;0.127781858005039 0.563096808337719]
Forpus_passerinus,Forpus_passerinus,Green-rumped parrotlets,TRUE,8082016,NA,passerinus,Forpus,Forpus,Psittacidae,Psittaciformes,Aves,Chordata,Animalia,Aves,Sandercock; Beissinger,J Appl Stats,2002,10.1080/02664760120108818,NA,7,1991,1997,1,2,No,Yes,No,Hato Masaguaral,8.566666667,-66.41666667,68,VEN,S America,TGV,M,Individual,Unmanipulated,W,1995,NA,NA,1996,NA,NA,Divided,Yes,C - Matrix stand for immigration that was modelled by the author; F - Matrix is zero because of males are unable to reproduce themselves but author provides average sexratio: male = 1.05351037330765 females,2,0.5606647,[0.266902573914771 0.229362084836695;0.144769638085229 0.578759886794334]
Forpus_passerinus,Forpus_passerinus,Green-rumped parrotlets,TRUE,8082016,NA,passerinus,Forpus,Forpus,Psittacidae,Psittaciformes,Aves,Chordata,Animalia,Aves,Sandercock; Beissinger,J Appl Stats,2002,10.1080/02664760120108818,NA,7,1991,1997,1,2,No,Yes,No,Hato Masaguaral,8.566666667,-66.41666667,68,VEN,S America,TGV,M,Individual,Unmanipulated,W,1996,NA,NA,1997,NA,NA,Divided,Yes,C - Matrix stand for immigration that was modelled by the author; F - Matrix is zero because of males are unable to reproduce themselves but author provides average sexratio: male = 1.05351037330765 females,2,0.6727285,[0.394684526058518 0.386876733187645;0.138273079341482 0.609166842283692]
Fulmarus_glacialis,Fulmarus_glacialis,Northern fulmar,TRUE,8082016,NA,glacialis,Fulmarus,Fulmarus,Procellariidae,Procellariiformes,Aves,Chordata,Animalia,Aves,Kerbiriou; Le Viol; Bonnet; Robert,Popul Ecol,2012,10.1007/s10144-012-0306-9,NA,9,1997,2005,1,1,No,No,Yes,Beg; Keller; Stiff; Toull,48.46666667,-4.916666667,31,FRA,Europe,TBM,A,Mean,Unmanipulated,W,1997,NA,NA,2005,NA,NA,Divided,Yes,We ignored immigration rates of 0.207 for each age class above 1 year,9,0.957,[0 0 0 0 0 0 0 0 0.06775;0.957 0 0 0 0 0 0 0 0;0 0.915 0 0 0 0 0 0 0;0 0 0.915 0 0 0 0 0 0;0 0 0 0.915 0 0 0 0 0;0 0 0 0 0.915 0 0 0 0;0 0 0 0 0 0.915 0 0 0;0 0 0 0 0 0 0.915 0 0;0 0 0 0 0 0 0 0.915 0.915]
Gavia_immer,Gavia_immer,Great northern diver,TRUE,8082016,NA,immer,Gavia,Gavia,Gaviidae,Gaviiformes,Aves,Chordata,Animalia,Aves,Grear; Meyer; Cooley; Kuhn; Piper; Mitro; Vogel; Taylor; Kenow; Craig; Nacci,J Wild Manag,2010,10.2193/2008-093,NA,3,2002,2004,1,2,No,No,Yes,Wisconsin; New Hampshire,NA,NA,NA,USA,N America,TBM,F,Mean,Unmanipulated,W,2002,NA,NA,2004,NA,NA,Divided,Yes,Sex ratio: 1:1,2,0.92,[0.57 0.185;0.185 0.92]
Gavia_immer,Gavia_immer,Great northern diver,TRUE,8082016,NA,immer,Gavia,Gavia,Gaviidae,Gaviiformes,Aves,Chordata,Animalia,Aves,Grear; Meyer; Cooley; Kuhn; Piper; Mitro; Vogel; Taylor; Kenow; Craig; Nacci,J Wild Manag,2010,10.2193/2008-093,NA,3,2002,2004,1,2,No,No,Yes,New Hampshire,43,-72,350,USA,N America,TBM,F,Mean,Unmanipulated,W,2002,NA,NA,2004,NA,NA,Divided,Yes,Sex ratio: 1:1; Altitude range: 200-500 m,2,0.92,[0.57 0.22;0.18 0.92]
Gavia_immer,Gavia_immer,Great northern diver,TRUE,8082016,NA,immer,Gavia,Gavia,Gaviidae,Gaviiformes,Aves,Chordata,Animalia,Aves,Grear; Meyer; Cooley; Kuhn; Piper; Mitro; Vogel; Taylor; Kenow; Craig; Nacci,J Wild Manag,2010,10.2193/2008-093,NA,3,2002,2004,1,2,No,No,Yes,Wisconsin,44,-89,350,USA,N America,TBM,F,Mean,Unmanipulated,W,2002,NA,NA,2004,NA,NA,Divided,Yes,Sex ratio: 1:1; Altitude range: 300-400 m,2,0.92,[0.57 0.15;0.19 0.92]
Gyps_coprotheres,Gyps_coprotheres,Cape vulture,TRUE,8082016,NA,coprotheres,Gyps,Gyps,Accipitridae,Accipitriformes,Aves,Chordata,Animalia,Aves,Monadjem; Wolter; Neser; Kane,Anim Conserv,2013,10.1111/acv.12054,NA,8,2005,2012,1,NA,No,No,Yes,Magaliesberg mountains,-24.18333333,27.66666667,1300,ZAF,Africa,NA,A,Mean,Unmanipulated,W,2005,NA,NA,2012,NA,NA,Divided,Yes,NA,5,0.913,[0 0 0 0.314985 0.314985;0.689 0 0 0 0;0 0.913 0 0 0;0 0 0.913 0 0;0 0 0 0.913 0.913]
Haematopus_ostralegus,Haematopus_ostralegus,Oystercatcher,TRUE,8082016,NA,ostralegus,Haematopus,Haematopus,Haematopodidae,Charadriiformes,Aves,Chordata,Animalia,Aves,NA,NA,NA,10.1163/157075609X417143,Klok Anim Biol 2009,17,1949,1965,1,2,No,Yes,No,NA,NA,NA,NA,DEU,Europe,BOR,F,Mean,NA,NA,1949,NA,NA,1962,NA,NA,Divided,Yes,NA,3,0.937,[0 0.09 0.16866;0.5 0 0;0 0.5 0.937]
Haematopus_ostralegus,Haematopus_ostralegus,Oystercatcher,TRUE,8082016,NA,ostralegus,Haematopus,Haematopus,Haematopodidae,Charadriiformes,Aves,Chordata,Animalia,Aves,NA,NA,NA,10.1163/157075609X417143,Klok Anim Biol 2009,17,1949,1965,1,2,No,Yes,No,NA,NA,NA,NA,GBR,Europe,BOR,F,Mean,NA,NA,1963,NA,NA,1965,NA,NA,Divided,Yes,NA,3,0.89,[0 0.36 0.534;0.6 0 0;0 0.6 0.89]
Haliaeetus_albicilla,Haliaeetus_albicilla,White-tailed eagle,TRUE,8082016,NA,albicilla,Haliaeetus,Haliaeetus,Accipitridae,Accipitriformes,Aves,Chordata,Animalia,Aves,Krüger; Grünkorn; Struwe-Juhl,Biol Cons,2010,10.1016/j.biocon.2009.12.010,Saether Phil Trans. R. Soc. B. 2002,62,1947,2008,1,1,No,No,Yes,Schleswig-Holstein,54,10,40,DEU,Europe,TBM,F,Mean,Unmanipulated,W,1947,NA,NA,1974,NA,NA,Divided,Yes,"Insecticide DDT was used in Germany since the 1940s and banned in 1973, potentially explaining this very low reproduction rate of the period 1947–1974",37,0.947,[0 0 0 0 0.124 0.176 0.176 0.194 0.194 0.194 0.194 0.194 0.194 0.194 0.194 0.194 0.194 0.194 0.194 0.194 0.194 0.194 0.194 0.194 0.194 0.194 0.194 0.194 0.194 0.194 0.194 0.194 0.194 0.194 0.194 0.194 0.194;0.72 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0.889 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0.875 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0.857 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0.889 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0.875 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0.786 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0.727 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0.792 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0.833 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0.808 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0.905 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0.947 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.946 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.944 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.767 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.923 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.878 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.833 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.895 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.895 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.895 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.895 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.895 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.889 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.882 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.875 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.866 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.857 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.762 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.667 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.5 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.5 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.25 0]
